Select all table rows,Image,Product Name,Printing,Condition,Rarity,Number,Market Price,"Add to CartWe’re dedicated to helping you save both time and money by finding you the lowest prices around, with priority given to Direct."
Select table row 967,,Starlight Temple // Experience (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,288 // T04,$0.17,Quantity:1123456789Add To Cart
Select table row 968,,Starlight Temple // Force,Normal,Near Mint,Common,024/264 // T03/T03,$0.10,Quantity:1123456789Add To Cart
Select table row 969,,Starlight Temple // Force (Hyperspace),Normal,Near Mint,Common,288 // T04,$1.00,Quantity:1123456789Add To Cart
Select table row 970,,Starlight Temple // Shield,Normal,Near Mint,Common,024/264 // T02/T03,$0.09,Quantity:1123456789Add To Cart
Select table row 971,,Starlight Temple // Shield (Hyperspace),Normal,Near Mint,Common,288 // T02,$1.06,Quantity:1123456789Add To Cart
Select table row 972,,Stinger Mantis - Where Are We Going?,Normal,Condition:Near MintNear MintLightly Played,Uncommon,198/264,$0.06,Quantity:1123456789Add To Cart
Select table row 973,,Stinger Mantis - Where Are We Going? (Foil),Foil,Near Mint,Uncommon,700,$0.15,Quantity:1123456789Add To Cart
Select table row 974,,Stinger Mantis - Where Are We Going? (Hyperspace Foil),Foil,Near Mint,Uncommon,938,$0.37,Quantity:1123456789Add To Cart
Select table row 975,,Stinger Mantis - Where Are We Going? (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Uncommon,462,$0.21,Quantity:1123456789Add To Cart
Select table row 976,,Strangled Cliffs // Experience,Normal,Near Mint,Common,027/264 // T01/T03,$1.00,Quantity:1123456789Add To Cart
Select table row 977,,Strangled Cliffs // Experience (Hyperspace),Normal,Near Mint,Common,291 // T01,$0.22,Quantity:1123456789Add To Cart
Select table row 978,,Strangled Cliffs // Force,Normal,Near Mint,Common,027/264 // T03/T03,$0.09,Quantity:1123456789Add To Cart
Select table row 979,,Strangled Cliffs // Force (Hyperspace),Normal,Near Mint,Common,291 // T04,$0.17,Quantity:1123456789Add To Cart
Select table row 980,,Strangled Cliffs // Shield,Normal,Near Mint,Common,027/264 // T02/T03,$0.07,Quantity:1123456789Add To Cart
Select table row 981,,Strikeship,Normal,Near Mint,Common,131/264,$0.08,Quantity:1123456789Add To Cart
Select table row 982,,Strikeship (Foil),Foil,Near Mint,Common,633,$0.17,Quantity:1123456789Add To Cart
Select table row 983,,Strikeship (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,871,$0.34,Quantity:1123456789Add To Cart
Select table row 984,,Strikeship (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,395,$0.29,Quantity:1123456789Add To Cart
Select table row 985,,Supremacy - Of Unimaginable Size,Normal,Condition:Near MintNear MintLightly Played,Legendary,089/264,$0.53,Quantity:1123456789Add To Cart
Select table row 986,,Supremacy - Of Unimaginable Size (Foil),Foil,Condition:Near MintNear MintLightly PlayedModerately Played,Legendary,591,$0.46,Quantity:1123456789Add To Cart
Select table row 987,,Supremacy - Of Unimaginable Size (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,829,$1.61,Quantity:1123456789Add To Cart
Select table row 988,,Supremacy - Of Unimaginable Size (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,353,$1.17,Quantity:1123456789Add To Cart
Select table row 989,,Supremacy TIE/sf,Normal,Condition:Near MintNear MintLightly Played,Common,034/264,$0.10,Quantity:1123456789Add To Cart
Select table row 990,,Supremacy TIE/sf (Foil),Foil,Near Mint,Common,536,$0.18,Quantity:1123456789Add To Cart
Select table row 991,,Supremacy TIE/sf (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,774,$0.58,Quantity:1123456789Add To Cart
Select table row 992,,Supremacy TIE/sf (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,298,$0.21,Quantity:1123456789Add To Cart
Select table row 993,,Supreme Leader Snoke - In the Seat of Power,Normal,Condition:Near MintNear MintLightly Played,Common,006/264,$0.05,Quantity:1123456789Add To Cart
Select table row 994,,Supreme Leader Snoke - In the Seat of Power (Hyperspace),Normal,Near Mint,Common,270,$0.13,Quantity:1123456789Add To Cart
Select table row 995,,Supreme Leader Snoke - In the Seat of Power (Showcase),Foil,Condition:Near MintNear MintLightly Played,Common,1010,$52.95,Quantity:1123456789Add To Cart
Select table row 996,,T-6 Shuttle 1974 - Stay Close,Normal,Condition:Near MintNear MintLightly Played,Rare,047/264,$0.25,Quantity:1123456789Add To Cart
Select table row 997,,T-6 Shuttle 1974 - Stay Close (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,549,$0.30,Quantity:1123456789Add To Cart
Select table row 998,,T-6 Shuttle 1974 - Stay Close (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,787,$1.12,Quantity:1123456789Add To Cart
Select table row 999,,T-6 Shuttle 1974 - Stay Close (Hyperspace),Normal,Near Mint,Rare,311,$0.54,Quantity:1123456789Add To Cart
Select table row 1000,,Talzin's Assassin,Normal,Condition:Near MintNear MintLightly Played,Common,035/264,$0.08,Quantity:1123456789Add To Cart
Select table row 1001,,Talzin's Assassin (Foil),Foil,Near Mint,Common,537,$0.14,Quantity:1123456789Add To Cart
Select table row 1002,,Talzin's Assassin (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,775,$0.54,Quantity:1123456789Add To Cart
Select table row 1003,,Talzin's Assassin (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,299,$0.36,Quantity:1123456789Add To Cart
Select table row 1004,,Tauntaun,Normal,Condition:Near MintNear MintLightly Played,Common,064/264,$0.07,Quantity:1123456789Add To Cart
Select table row 1005,,Tauntaun (Foil),Foil,Near Mint,Common,566,$0.10,Quantity:1123456789Add To Cart
Select table row 1006,,Tauntaun (Hyperspace Foil),Foil,Near Mint,Common,804,$0.49,Quantity:1123456789Add To Cart
Select table row 1007,,Tauntaun (Hyperspace),Normal,Near Mint,Common,328,$0.16,Quantity:1123456789Add To Cart
Select table row 1008,,Temple of Destruction,Normal,Condition:Near MintNear MintLightly Played,Rare,025/264,$0.18,Quantity:1123456789Add To Cart
Select table row 1009,,Temple of Destruction (Foil),Foil,Near Mint,Rare,531,$0.19,Quantity:1123456789Add To Cart
Select table row 1010,,Temple of Destruction (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,769,$3.27,Quantity:1123456789Add To Cart
Select table row 1011,,Temple of Destruction (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,289,$0.68,Quantity:1123456789Add To Cart
Select table row 1012,,Terentatek,Normal,Condition:Near MintNear MintLightly Played,Common,118/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1013,,Terentatek (Foil),Foil,Near Mint,Common,620,$0.17,Quantity:1123456789Add To Cart
Select table row 1014,,Terentatek (Hyperspace Foil),Foil,Near Mint,Common,858,$0.38,Quantity:1123456789Add To Cart
Select table row 1015,,Terentatek (Hyperspace),Normal,Near Mint,Common,382,$0.27,Quantity:1123456789Add To Cart
Select table row 1016,,The Burden of Masters,Normal,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,125/264,$0.28,Quantity:1123456789Add To Cart
Select table row 1017,,The Burden of Masters (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,627,$0.22,Quantity:1123456789Add To Cart
Select table row 1018,,The Burden of Masters (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,865,$0.83,Quantity:1123456789Add To Cart
Select table row 1019,,The Burden of Masters (Hyperspace),Normal,Near Mint,Rare,389,$0.55,Quantity:1123456789Add To Cart
Select table row 1020,,The Daughter - Embodiment of Light,Normal,Condition:Near MintNear MintLightly Played,Rare,252/264,$0.42,Quantity:1123456789Add To Cart
Select table row 1021,,The Daughter - Embodiment of Light (Foil),Foil,Near Mint,Rare,754,$0.33,Quantity:1123456789Add To Cart
Select table row 1022,,The Daughter - Embodiment of Light (Hyperspace Foil),Foil,Near Mint,Rare,992,$1.85,Quantity:1123456789Add To Cart
Select table row 1023,,The Daughter - Embodiment of Light (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,516,$1.11,Quantity:1123456789Add To Cart
Select table row 1024,,The Daughter - Embodiment of Light (Prestige Foil),Foil,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,1108,$11.98,Quantity:1123456789Add To Cart
Select table row 1025,,The Daughter - Embodiment of Light (Prestige),Normal,Condition:Near MintNear MintLightly Played,Rare,1062,$4.67,Quantity:1123456789Add To Cart
Select table row 1026,,The Daughter - Embodiment of Light (Serialized),Foil,Near Mint,Rare,1154,$79.99,Quantity:1123456789Add To Cart
Select table row 1027,,The Father - Maintaining Balance,Normal,Condition:Near MintNear MintLightly Played,Legendary,260/264,$0.50,Quantity:1123456789Add To Cart
Select table row 1028,,The Father - Maintaining Balance (Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,762,$0.79,Quantity:1123456789Add To Cart
Select table row 1029,,The Father - Maintaining Balance (Hyperspace Foil),Foil,Near Mint,Legendary,1000,$1.06,Quantity:1123456789Add To Cart
Select table row 1030,,The Father - Maintaining Balance (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,524,$0.92,Quantity:1123456789Add To Cart
Select table row 1031,,The Father - Maintaining Balance (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,1109,$8.74,Quantity:1123456789Add To Cart
Select table row 1032,,The Father - Maintaining Balance (Prestige),Normal,Condition:Near MintNear MintLightly Played,Legendary,1063,$2.83,Quantity:1123456789Add To Cart
Select table row 1033,,The Holy City // Experience,Normal,Near Mint,Common,030/264 // T01/T03,$0.05,Quantity:1123456789Add To Cart
Select table row 1034,,The Holy City // Experience (Hyperspace),Normal,Near Mint,Common,294 // T01,$0.61,Quantity:1123456789Add To Cart
Select table row 1035,,The Holy City // Force,Normal,Near Mint,Common,030/264 // T03/T03,$0.48,Quantity:1123456789Add To Cart
Select table row 1036,,The Holy City // Force (Hyperspace),Normal,Near Mint,Common,294 // T04,$0.59,Quantity:1123456789Add To Cart
Select table row 1037,,The Holy City // Shield,Normal,Near Mint,Common,030/264 // T02/T03,$0.15,Quantity:1123456789Add To Cart
Select table row 1038,,The Holy City // Shield (Hyperspace),Normal,Near Mint,Common,294 // T02,$0.19,Quantity:1123456789Add To Cart
Select table row 1039,,The Legacy Run - Doomed Debris,Normal,Condition:Near MintNear MintLightly PlayedModerately Played,Legendary,213/264,$3.28,Quantity:1123456789Add To Cart
Select table row 1040,,The Legacy Run - Doomed Debris (Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,715,$4.29,Quantity:1123456789Add To Cart
Select table row 1041,,The Legacy Run - Doomed Debris (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,953,$5.95,Quantity:1123456789Add To Cart
Select table row 1042,,The Legacy Run - Doomed Debris (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,477,$3.64,Quantity:1123456789Add To Cart
Select table row 1043,,The Purrgil King - Leading The Journey,Normal,Condition:Near MintNear MintLightly Played,Rare,121/264,$0.32,Quantity:1123456789Add To Cart
Select table row 1044,,The Purrgil King - Leading The Journey (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,623,$0.28,Quantity:1123456789Add To Cart
Select table row 1045,,The Purrgil King - Leading The Journey (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,861,$1.23,Quantity:1123456789Add To Cart
Select table row 1046,,The Purrgil King - Leading The Journey (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,385,$0.57,Quantity:1123456789Add To Cart
Select table row 1047,,The Son - Embodiment of Darkness,Normal,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,237/264,$0.51,Quantity:1123456789Add To Cart
Select table row 1048,,The Son - Embodiment of Darkness (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,739,$0.67,Quantity:1123456789Add To Cart
Select table row 1049,,The Son - Embodiment of Darkness (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,977,$2.74,Quantity:1123456789Add To Cart
Select table row 1050,,The Son - Embodiment of Darkness (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,501,$1.86,Quantity:1123456789Add To Cart
Select table row 1051,,The Son - Embodiment of Darkness (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1110,$16.87,Quantity:1123456789Add To Cart
Select table row 1052,,The Son - Embodiment of Darkness (Prestige),Normal,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,1064,$4.58,Quantity:1123456789Add To Cart
Select table row 1053,,The Son - Embodiment of Darkness (Serialized),Foil,Near Mint,Rare,1156,$99.99,Quantity:1123456789Add To Cart
Select table row 1054,,The Tragedy of Plagueis,Normal,Condition:Near MintNear MintLightly Played,Rare,043/264,$0.35,Quantity:1123456789Add To Cart
Select table row 1055,,The Tragedy of Plagueis (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,545,$0.30,Quantity:1123456789Add To Cart
Select table row 1056,,The Tragedy of Plagueis (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,783,$1.04,Quantity:1123456789Add To Cart
Select table row 1057,,The Tragedy of Plagueis (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,307,$1.04,Quantity:1123456789Add To Cart
Select table row 1058,,The Will of the Force,Normal,Condition:Near MintNear MintLightly Played,Common,227/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1059,,The Will of the Force (Foil),Foil,Near Mint,Common,729,$0.15,Quantity:1123456789Add To Cart
Select table row 1060,,The Will of the Force (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,967,$0.48,Quantity:1123456789Add To Cart
Select table row 1061,,The Will of the Force (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,491,$0.21,Quantity:1123456789Add To Cart
Select table row 1062,,Third Sister - Seething With Ambition,Normal,Condition:Near MintNear MintLightly Played,Common,010/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1063,,Third Sister - Seething With Ambition (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,274,$0.14,Quantity:1123456789Add To Cart
Select table row 1064,,Third Sister - Seething With Ambition (Showcase),Foil,Condition:Near MintNear MintLightly Played,Common,1014,$31.49,Quantity:1123456789Add To Cart
Select table row 1065,,Thralls of the Coven,Normal,Near Mint,Common,136/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1066,,Thralls of the Coven (Foil),Foil,Near Mint,Common,638,$0.08,Quantity:1123456789Add To Cart
Select table row 1067,,Thralls of the Coven (Hyperspace Foil),Foil,Near Mint,Common,876,$0.35,Quantity:1123456789Add To Cart
Select table row 1068,,Thralls of the Coven (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,400,$0.19,Quantity:1123456789Add To Cart
Select table row 1069,,Three Lessons,Normal,Condition:Near MintNear MintLightly Played,Uncommon,225/264,$0.12,Quantity:1123456789Add To Cart
Select table row 1070,,Three Lessons (Foil),Foil,Near Mint,Uncommon,727,$0.16,Quantity:1123456789Add To Cart
Select table row 1071,,Three Lessons (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,965,$0.27,Quantity:1123456789Add To Cart
Select table row 1072,,Three Lessons (Hyperspace),Normal,Near Mint,Uncommon,489,$0.21,Quantity:1123456789Add To Cart
Select table row 1073,,Time of Crisis,Normal,Condition:Near MintNear MintLightly Played,Rare,177/264,$0.24,Quantity:1123456789Add To Cart
Select table row 1074,,Time of Crisis (Foil),Foil,Near Mint,Rare,679,$0.20,Quantity:1123456789Add To Cart
Select table row 1075,,Time of Crisis (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,917,$0.96,Quantity:1123456789Add To Cart
Select table row 1076,,Time of Crisis (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,441,$0.70,Quantity:1123456789Add To Cart
Select table row 1077,,Tip the Scale,Normal,Condition:Near MintNear MintLightly Played,Common,226/264,$0.08,Quantity:1123456789Add To Cart
Select table row 1078,,Tip the Scale (Foil),Foil,Near Mint,Common,728,$0.10,Quantity:1123456789Add To Cart
Select table row 1079,,Tip the Scale (Hyperspace Foil),Foil,Near Mint,Common,966,$0.37,Quantity:1123456789Add To Cart
Select table row 1080,,Tip the Scale (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,490,$0.21,Quantity:1123456789Add To Cart
Select table row 1081,,Tomb of Eilram,Normal,Condition:Near MintNear MintLightly Played,Rare,028/264,$0.16,Quantity:1123456789Add To Cart
Select table row 1082,,Tomb of Eilram (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,532,$0.23,Quantity:1123456789Add To Cart
Select table row 1083,,Tomb of Eilram (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,770,$1.29,Quantity:1123456789Add To Cart
Select table row 1084,,Tomb of Eilram (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,292,$0.69,Quantity:1123456789Add To Cart
Select table row 1085,,Trident Assault Ship,Normal,Near Mint,Common,120/264,$0.06,Quantity:1123456789Add To Cart
Select table row 1086,,Trident Assault Ship (Foil),Foil,Near Mint,Common,622,$0.08,Quantity:1123456789Add To Cart
Select table row 1087,,Trident Assault Ship (Hyperspace Foil),Foil,Near Mint,Common,860,$0.19,Quantity:1123456789Add To Cart
Select table row 1088,,Trident Assault Ship (Hyperspace),Normal,Near Mint,Common,384,$0.16,Quantity:1123456789Add To Cart
Select table row 1089,,Trust Your Instincts,Normal,Condition:Near MintNear MintLightly Played,Rare,221/264,$0.60,Quantity:1123456789Add To Cart
Select table row 1090,,Trust Your Instincts (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,723,$0.36,Quantity:1123456789Add To Cart
Select table row 1091,,Trust Your Instincts (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,961,$2.52,Quantity:1123456789Add To Cart
Select table row 1092,,Trust Your Instincts (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,485,$0.90,Quantity:1123456789Add To Cart
Select table row 1093,,Tuk'ata,Normal,Near Mint,Common,161/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1094,,Tuk'ata (Foil),Foil,Near Mint,Common,663,$0.09,Quantity:1123456789Add To Cart
Select table row 1095,,Tuk'ata (Hyperspace Foil),Foil,Near Mint,Common,901,$0.22,Quantity:1123456789Add To Cart
Select table row 1096,,Tuk'ata (Hyperspace),Normal,Near Mint,Common,425,$0.18,Quantity:1123456789Add To Cart
Select table row 1097,,Tusken Tracker,Normal,Near Mint,Common,209/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1098,,Tusken Tracker (Foil),Foil,Near Mint,Common,711,$0.11,Quantity:1123456789Add To Cart
Select table row 1099,,Tusken Tracker (Hyperspace Foil),Foil,Near Mint,Common,949,$0.26,Quantity:1123456789Add To Cart
Select table row 1100,,Tusken Tracker (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,473,$0.19,Quantity:1123456789Add To Cart
Select table row 1101,,Unleash Rage,Normal,Near Mint,Common,173/264,$0.05,Quantity:1123456789Add To Cart
Select table row 1102,,Unleash Rage (Foil),Foil,Near Mint,Common,675,$0.11,Quantity:1123456789Add To Cart
Select table row 1103,,Unleash Rage (Hyperspace Foil),Foil,Near Mint,Common,913,$0.21,Quantity:1123456789Add To Cart
Select table row 1104,,Unleash Rage (Hyperspace),Normal,Near Mint,Common,437,$0.19,Quantity:1123456789Add To Cart
Select table row 1105,,Vanee - I Live to Serve,Normal,Condition:Near MintNear MintLightly Played,Uncommon,082/264,$0.08,Quantity:1123456789Add To Cart
Select table row 1106,,Vanee - I Live to Serve (Foil),Foil,Near Mint,Uncommon,584,$0.16,Quantity:1123456789Add To Cart
Select table row 1107,,Vanee - I Live to Serve (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,822,$0.50,Quantity:1123456789Add To Cart
Select table row 1108,,Vanee - I Live to Serve (Hyperspace),Normal,Near Mint,Uncommon,346,$0.34,Quantity:1123456789Add To Cart
Select table row 1109,,Vergence Temple,Normal,Condition:Near MintNear MintLightly Played,Rare,019/264,$0.17,Quantity:1123456789Add To Cart
Select table row 1110,,Vergence Temple (Foil),Foil,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,529,$0.27,Quantity:1123456789Add To Cart
Select table row 1111,,Vergence Temple (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,767,$6.17,Quantity:1123456789Add To Cart
Select table row 1112,,Vergence Temple (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,283,$0.90,Quantity:1123456789Add To Cart
Select table row 1113,,Vernestra Rwoh - Precocious Knight,Normal,Condition:Near MintNear MintLightly PlayedDamaged,Rare,195/264,$0.71,Quantity:1123456789Add To Cart
Select table row 1114,,Vernestra Rwoh - Precocious Knight (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,697,$1.00,Quantity:1123456789Add To Cart
Select table row 1115,,Vernestra Rwoh - Precocious Knight (Hyperspace Foil),Foil,Near Mint,Rare,935,$2.25,Quantity:1123456789Add To Cart
Select table row 1116,,Vernestra Rwoh - Precocious Knight (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,459,$1.75,Quantity:1123456789Add To Cart
Select table row 1117,,Vernestra Rwoh - Precocious Knight (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1081,$5.71,Quantity:1123456789Add To Cart
Select table row 1118,,Vernestra Rwoh - Precocious Knight (Prestige),Normal,Condition:Near MintNear MintLightly Played,Rare,1035,$2.89,Quantity:1123456789Add To Cart
Select table row 1119,,Village Tender,Normal,Near Mint,Common,107/264,$0.06,Quantity:1123456789Add To Cart
Select table row 1120,,Village Tender (Foil),Foil,Near Mint,Common,609,$0.13,Quantity:1123456789Add To Cart
Select table row 1121,,Village Tender (Hyperspace Foil),Foil,Near Mint,Common,847,$0.25,Quantity:1123456789Add To Cart
Select table row 1122,,Village Tender (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,371,$0.18,Quantity:1123456789Add To Cart
Select table row 1123,,Vulptex,Normal,Condition:Near MintNear MintLightly Played,Common,245/264,$0.06,Quantity:1123456789Add To Cart
Select table row 1124,,Vulptex (Foil),Foil,Near Mint,Common,747,$0.13,Quantity:1123456789Add To Cart
Select table row 1125,,Vulptex (Hyperspace Foil),Foil,Near Mint,Common,985,$0.44,Quantity:1123456789Add To Cart
Select table row 1126,,Vulptex (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,509,$0.26,Quantity:1123456789Add To Cart
Select table row 1127,,Wampa,Normal,Near Mint,Common,164/264,$0.06,Quantity:1123456789Add To Cart
Select table row 1128,,Wampa (Foil),Foil,Near Mint,Common,666,$0.09,Quantity:1123456789Add To Cart
Select table row 1129,,Wampa (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,904,$0.21,Quantity:1123456789Add To Cart
Select table row 1130,,Wampa (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,428,$0.13,Quantity:1123456789Add To Cart
Select table row 1131,,"Watto - No Money, No Parts, No Deal",Normal,Condition:Near MintNear MintLightly Played,Uncommon,065/264,$0.13,Quantity:1123456789Add To Cart
Select table row 1132,,"Watto - No Money, No Parts, No Deal (Foil)",Foil,Condition:Near MintNear MintLightly Played,Uncommon,567,$0.16,Quantity:1123456789Add To Cart
Select table row 1133,,"Watto - No Money, No Parts, No Deal (Hyperspace Foil)",Foil,Condition:Near MintNear MintLightly Played,Uncommon,805,$0.43,Quantity:1123456789Add To Cart
Select table row 1134,,"Watto - No Money, No Parts, No Deal (Hyperspace)",Normal,Condition:Near MintNear MintLightly Played,Uncommon,329,$0.31,Quantity:1123456789Add To Cart
Select table row 1135,,Whirlwind of Power,Normal,Condition:Near MintNear MintLightly Played,Common,078/264,$0.08,Quantity:1123456789Add To Cart
Select table row 1136,,Whirlwind of Power (Foil),Foil,Near Mint,Common,580,$0.14,Quantity:1123456789Add To Cart
Select table row 1137,,Whirlwind of Power (Hyperspace Foil),Foil,Near Mint,Common,818,$0.42,Quantity:1123456789Add To Cart
Select table row 1138,,Whirlwind of Power (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,342,$0.20,Quantity:1123456789Add To Cart
Select table row 1139,,Witch of the Mist,Normal,Near Mint,Common,154/264,$0.04,Quantity:1123456789Add To Cart
Select table row 1140,,Witch of the Mist (Foil),Foil,Near Mint,Common,656,$0.18,Quantity:1123456789Add To Cart
Select table row 1141,,Witch of the Mist (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,894,$0.39,Quantity:1123456789Add To Cart
Select table row 1142,,Witch of the Mist (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,418,$0.19,Quantity:1123456789Add To Cart
Select table row 1143,,Yaddle - A Chance To Make Things Right,Normal,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,045/264,$4.09,Quantity:1123456789Add To Cart
Select table row 1144,,Yaddle - A Chance To Make Things Right (Foil),Foil,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,547,$3.35,Quantity:1123456789Add To Cart
Select table row 1145,,Yaddle - A Chance To Make Things Right (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,785,$9.57,Quantity:1123456789Add To Cart
Select table row 1146,,Yaddle - A Chance To Make Things Right (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,309,$5.97,Quantity:1123456789Add To Cart
Select table row 1147,,Yaddle - A Chance To Make Things Right (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1101,$11.63,Quantity:1123456789Add To Cart
Select table row 1148,,Yaddle - A Chance To Make Things Right (Prestige),Normal,Condition:Near MintNear MintLightly Played,Rare,1055,$8.88,Quantity:1123456789Add To Cart
Select table row 1149,,Yoda - My Ally is the Force,Normal,Condition:Near MintNear MintLightly PlayedModerately Played,Legendary,101/264,$4.51,Quantity:1123456789Add To Cart
Select table row 1150,,Yoda - My Ally is the Force (Foil),Foil,Condition:Near MintNear MintLightly PlayedModerately PlayedDamaged,Legendary,603,$4.84,Quantity:1123456789Add To Cart
Select table row 1151,,Yoda - My Ally is the Force (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,841,$9.12,Quantity:1123456789Add To Cart
Select table row 1152,,Yoda - My Ally is the Force (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,365,$5.23,Quantity:1123456789Add To Cart
Select table row 1153,,Yoda - My Ally is the Force (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,1103,$18.15,Quantity:1123456789Add To Cart
Select table row 1154,,Yoda - My Ally is the Force (Prestige),Normal,Condition:Near MintNear MintLightly Played,Legendary,1057,$11.89,Quantity:1123456789Add To Cart
Select table row 1155,,Yoda - My Ally is the Force (Serialized),Foil,Near Mint,Legendary,1149,$299.50,Quantity:1123456789Add To Cart
Select table row 1156,,Yoda's Lightsaber,Normal,Condition:Near MintNear MintLightly PlayedModerately PlayedDamaged,Rare,102/264,$1.33,Quantity:1123456789Add To Cart
Select table row 1157,,Yoda's Lightsaber (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,604,$1.29,Quantity:1123456789Add To Cart
Select table row 1158,,Yoda's Lightsaber (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly PlayedDamaged,Rare,842,$4.84,Quantity:1123456789Add To Cart
Select table row 1159,,Yoda's Lightsaber (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,366,$3.28,Quantity:1123456789Add To Cart
Select table row 1160,,Youngling Padawan,Normal,Near Mint,Common,193/264,$0.09,Quantity:1123456789Add To Cart
Select table row 1161,,Youngling Padawan (Foil),Foil,Near Mint,Common,695,$0.10,Quantity:1123456789Add To Cart
