Select all table rows,Image,Product Name,Printing,Condition,Rarity,Number,Market Price,"Add to CartWe’re dedicated to helping you save both time and money by finding you the lowest prices around, with priority given to Direct."
Select table row 1005,,The Chancellor's Shuttle - Grim Harbinger (Hyperspace Foil),Foil,Near Mint,Special,783,$1.19,Quantity:1123456789Add To Cart
Select table row 1006,,The Chancellor's Shuttle - Grim Harbinger (Hyperspace),Normal,Near Mint,Special,291,$1.52,Quantity:1123456789Add To Cart
Select table row 1007,,The Elite Squad - Neutralizing Insurgents,Normal,Near Mint,Rare,143/264,$0.29,Quantity:1123456789Add To Cart
Select table row 1008,,The Elite Squad - Neutralizing Insurgents (Foil),Foil,Near Mint,Rare,653,$0.36,Quantity:1123456789Add To Cart
Select table row 1009,,The Elite Squad - Neutralizing Insurgents (Hyperspace Foil),Foil,Near Mint,Rare,899,$1.23,Quantity:1123456789Add To Cart
Select table row 1010,,The Elite Squad - Neutralizing Insurgents (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,407,$0.90,Quantity:1123456789Add To Cart
Select table row 1011,,The Eye of Aldhani,Normal,Condition:Near MintNear MintLightly Played,Rare,73/264,$0.90,Quantity:1123456789Add To Cart
Select table row 1012,,The Eye of Aldhani (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,583,$0.51,Quantity:1123456789Add To Cart
Select table row 1013,,The Eye of Aldhani (Hyperspace Foil),Foil,Near Mint,Rare,829,$1.47,Quantity:1123456789Add To Cart
Select table row 1014,,The Eye of Aldhani (Hyperspace),Normal,Near Mint,Rare,337,$1.34,Quantity:1123456789Add To Cart
Select table row 1015,,The Galleon - Marauding Pirate Ship,Normal,Condition:Near MintNear MintLightly Played,Uncommon,141/264,$0.11,Quantity:1123456789Add To Cart
Select table row 1016,,The Galleon - Marauding Pirate Ship (Foil),Foil,Near Mint,Uncommon,651,$0.46,Quantity:1123456789Add To Cart
Select table row 1017,,The Galleon - Marauding Pirate Ship (Hyperspace Foil),Foil,Near Mint,Uncommon,897,$0.47,Quantity:1123456789Add To Cart
Select table row 1018,,The Galleon - Marauding Pirate Ship (Hyperspace),Normal,Near Mint,Uncommon,405,$0.30,Quantity:1123456789Add To Cart
Select table row 1019,,The Galleon - Marauding Pirate Ship (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,1116,$1.41,Quantity:1123456789Add To Cart
Select table row 1020,,The Galleon - Marauding Pirate Ship (Prestige),Normal,Near Mint,Uncommon,1073,$0.79,Quantity:1123456789Add To Cart
Select table row 1021,,The Mandalorian - Cleaning up Nevarro,Normal,Near Mint,Rare,209/264,$0.54,Quantity:1123456789Add To Cart
Select table row 1022,,The Mandalorian - Cleaning up Nevarro (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,719,$0.38,Quantity:1123456789Add To Cart
Select table row 1023,,The Mandalorian - Cleaning up Nevarro (Hyperspace Foil),Foil,Near Mint,Rare,965,$1.23,Quantity:1123456789Add To Cart
Select table row 1024,,The Mandalorian - Cleaning up Nevarro (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,473,$1.31,Quantity:1123456789Add To Cart
Select table row 1025,,The Wrong Ride,Normal,Condition:Near MintNear MintLightly Played,Uncommon,235/264,$0.18,Quantity:1123456789Add To Cart
Select table row 1026,,The Wrong Ride (Foil),Foil,Near Mint,Uncommon,745,$0.15,Quantity:1123456789Add To Cart
Select table row 1027,,The Wrong Ride (Hyperspace Foil),Foil,Near Mint,Uncommon,991,$0.45,Quantity:1123456789Add To Cart
Select table row 1028,,The Wrong Ride (Hyperspace),Normal,Near Mint,Uncommon,499,$0.61,Quantity:1123456789Add To Cart
Select table row 1029,,Theed Security,Normal,Near Mint,Common,95/264,$0.07,Quantity:1123456789Add To Cart
Select table row 1030,,Theed Security (Foil),Foil,Near Mint,Common,605,$0.11,Quantity:1123456789Add To Cart
Select table row 1031,,Theed Security (Hyperspace Foil),Foil,Near Mint,Common,851,$0.24,Quantity:1123456789Add To Cart
Select table row 1032,,Theed Security (Hyperspace),Normal,Near Mint,Common,359,$0.34,Quantity:1123456789Add To Cart
Select table row 1033,,Topple the Summit,Normal,Condition:Near MintNear MintLightly Played,Rare,183/264,$8.92,Quantity:1123456789Add To Cart
Select table row 1034,,Topple the Summit (Foil),Foil,Condition:Near MintNear MintLightly PlayedModerately Played,Rare,693,$3.99,Quantity:1123456789Add To Cart
Select table row 1035,,Topple the Summit (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,939,$6.06,Quantity:1123456789Add To Cart
Select table row 1036,,Topple the Summit (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,447,$6.48,Quantity:1123456789Add To Cart
Select table row 1037,,Trade Federation Delegates,Normal,Near Mint,Common,191/264,$0.07,Quantity:1123456789Add To Cart
Select table row 1038,,Trade Federation Delegates (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,701,$0.17,Quantity:1123456789Add To Cart
Select table row 1039,,Trade Federation Delegates (Hyperspace Foil),Foil,Near Mint,Common,947,$0.30,Quantity:1123456789Add To Cart
Select table row 1040,,Trade Federation Delegates (Hyperspace),Normal,Near Mint,Common,455,$0.31,Quantity:1123456789Add To Cart
Select table row 1041,,Trade Route Taxation,Normal,Condition:Near MintNear MintLightly Played,Rare,126/264,$0.90,Quantity:1123456789Add To Cart
Select table row 1042,,Trade Route Taxation (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,636,$0.50,Quantity:1123456789Add To Cart
Select table row 1043,,Trade Route Taxation (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,882,$1.60,Quantity:1123456789Add To Cart
Select table row 1044,,Trade Route Taxation (Hyperspace),Normal,Near Mint,Rare,390,$1.34,Quantity:1123456789Add To Cart
Select table row 1045,,Trayus Acolyte,Normal,Near Mint,Common,28/264,$0.13,Quantity:1123456789Add To Cart
Select table row 1046,,Trayus Acolyte (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,538,$0.22,Quantity:1123456789Add To Cart
Select table row 1047,,Trayus Acolyte (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,784,$0.85,Quantity:1123456789Add To Cart
Select table row 1048,,Trayus Acolyte (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,292,$0.37,Quantity:1123456789Add To Cart
Select table row 1049,,Umbaran Mobile Cannon,Normal,Condition:Near MintNear MintLightly Played,Uncommon,67/264,$0.11,Quantity:1123456789Add To Cart
Select table row 1050,,Umbaran Mobile Cannon (Foil),Foil,Near Mint,Uncommon,577,$0.16,Quantity:1123456789Add To Cart
Select table row 1051,,Umbaran Mobile Cannon (Hyperspace Foil),Foil,Near Mint,Uncommon,823,$1.51,Quantity:1123456789Add To Cart
Select table row 1052,,Umbaran Mobile Cannon (Hyperspace),Normal,Near Mint,Uncommon,331,$0.35,Quantity:1123456789Add To Cart
Select table row 1053,,Unauthorized Investigation,Normal,Condition:Near MintNear MintLightly Played,Common,181/264,$0.07,Quantity:1123456789Add To Cart
Select table row 1054,,Unauthorized Investigation (Foil),Foil,Near Mint,Common,691,$0.11,Quantity:1123456789Add To Cart
Select table row 1055,,Unauthorized Investigation (Hyperspace Foil),Foil,Near Mint,Common,937,$0.26,Quantity:1123456789Add To Cart
Select table row 1056,,Unauthorized Investigation (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,445,$0.19,Quantity:1123456789Add To Cart
Select table row 1057,,Undercover Operation,Normal,Condition:Near MintNear MintLightly Played,Uncommon,236/264,$0.12,Quantity:1123456789Add To Cart
Select table row 1058,,Undercover Operation (Foil),Foil,Near Mint,Uncommon,746,$0.31,Quantity:1123456789Add To Cart
Select table row 1059,,Undercover Operation (Hyperspace Foil),Foil,Near Mint,Uncommon,992,$0.26,Quantity:1123456789Add To Cart
Select table row 1060,,Undercover Operation (Hyperspace),Normal,Near Mint,Uncommon,500,$0.31,Quantity:1123456789Add To Cart
Select table row 1061,,Unruly Astromech,Normal,Near Mint,Common,221/264,$0.08,Quantity:1123456789Add To Cart
Select table row 1062,,Unruly Astromech (Foil),Foil,Near Mint,Common,731,$0.11,Quantity:1123456789Add To Cart
Select table row 1063,,Unruly Astromech (Hyperspace Foil),Foil,Near Mint,Common,977,$0.33,Quantity:1123456789Add To Cart
Select table row 1064,,Unruly Astromech (Hyperspace),Normal,Near Mint,Common,485,$0.39,Quantity:1123456789Add To Cart
Select table row 1065,,Unveiled Might,Normal,Condition:Near MintNear MintLightly Played,Common,123/264,$0.16,Quantity:1123456789Add To Cart
Select table row 1066,,Unveiled Might (Foil),Foil,Near Mint,Common,633,$0.23,Quantity:1123456789Add To Cart
Select table row 1067,,Unveiled Might (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,879,$0.39,Quantity:1123456789Add To Cart
Select table row 1068,,Unveiled Might (Hyperspace),Normal,Near Mint,Common,387,$0.35,Quantity:1123456789Add To Cart
Select table row 1069,,Uscru Entertainment District // Experience,Normal,Near Mint,Common,20/264 // T02/T02,$0.11,Quantity:1123456789Add To Cart
Select table row 1070,,Uscru Entertainment District // Experience (Hyperspace),Normal,Near Mint,Common,284 // T04/T04,$0.36,Quantity:1123456789Add To Cart
Select table row 1071,,Uscru Entertainment District // Spy,Normal,Near Mint,Common,20/264  // T01/T02,$0.05,Quantity:1123456789Add To Cart
Select table row 1072,,Uscru Entertainment District // Spy (Hyperspace),Normal,Near Mint,Common,284  // T03/T04,$0.23,Quantity:1123456789Add To Cart
Select table row 1073,,Valiant Commando,Normal,Near Mint,Uncommon,150/264,$0.15,Quantity:1123456789Add To Cart
Select table row 1074,,Valiant Commando (Foil),Foil,Near Mint,Uncommon,660,$0.26,Quantity:1123456789Add To Cart
Select table row 1075,,Valiant Commando (Hyperspace Foil),Foil,Near Mint,Uncommon,906,$3.56,Quantity:1123456789Add To Cart
Select table row 1076,,Valiant Commando (Hyperspace),Normal,Near Mint,Uncommon,414,$0.54,Quantity:1123456789Add To Cart
Select table row 1077,,"Vel Sartha - One Path, One Choice",Normal,Condition:Near MintNear MintLightly Played,Uncommon,224/264,$0.11,Quantity:1123456789Add To Cart
Select table row 1078,,"Vel Sartha - One Path, One Choice (Foil)",Foil,Near Mint,Uncommon,734,$0.15,Quantity:1123456789Add To Cart
Select table row 1079,,"Vel Sartha - One Path, One Choice (Hyperspace Foil)",Foil,Near Mint,Uncommon,980,$0.55,Quantity:1123456789Add To Cart
Select table row 1080,,"Vel Sartha - One Path, One Choice (Hyperspace)",Normal,Near Mint,Uncommon,488,$0.30,Quantity:1123456789Add To Cart
Select table row 1081,,"Vel Sartha - One Path, One Choice (Prestige Foil)",Foil,Condition:Near MintNear MintLightly Played,Uncommon,1123,$1.67,Quantity:1123456789Add To Cart
Select table row 1082,,"Vel Sartha - One Path, One Choice (Prestige)",Normal,Condition:Near MintNear MintLightly Played,Uncommon,1080,$1.17,Quantity:1123456789Add To Cart
Select table row 1083,,Vice Admiral Rampart - On Schedule,Normal,Condition:Near MintNear MintLightly Played,Rare,85/264,$0.35,Quantity:1123456789Add To Cart
Select table row 1084,,Vice Admiral Rampart - On Schedule (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,595,$0.42,Quantity:1123456789Add To Cart
Select table row 1085,,Vice Admiral Rampart - On Schedule (Hyperspace Foil),Foil,Near Mint,Rare,841,$3.29,Quantity:1123456789Add To Cart
Select table row 1086,,Vice Admiral Rampart - On Schedule (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,349,$1.31,Quantity:1123456789Add To Cart
Select table row 1087,,Vice Admiral Rampart - On Schedule (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1090,$4.11,Quantity:1123456789Add To Cart
Select table row 1088,,Vice Admiral Rampart - On Schedule (Prestige),Normal,Condition:Near MintNear MintLightly Played,Rare,1047,$2.27,Quantity:1123456789Add To Cart
Select table row 1089,,Vigil - Securing the Future,Normal,Condition:Near MintNear MintLightly Played,Legendary,50/264,$0.89,Quantity:1123456789Add To Cart
Select table row 1090,,Vigil - Securing the Future (Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,560,$0.81,Quantity:1123456789Add To Cart
Select table row 1091,,Vigil - Securing the Future (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,806,$3.12,Quantity:1123456789Add To Cart
Select table row 1092,,Vigil - Securing the Future (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,314,$2.18,Quantity:1123456789Add To Cart
Select table row 1093,,Viper Probe Droid,Normal,Near Mint,Common,239/264,$0.06,Quantity:1123456789Add To Cart
Select table row 1094,,Viper Probe Droid (Foil),Foil,Near Mint,Common,749,$0.16,Quantity:1123456789Add To Cart
Select table row 1095,,Viper Probe Droid (Hyperspace Foil),Foil,Near Mint,Common,995,$0.27,Quantity:1123456789Add To Cart
Select table row 1096,,Viper Probe Droid (Hyperspace),Normal,Near Mint,Common,503,$0.25,Quantity:1123456789Add To Cart
Select table row 1097,,Vuutun Palaa - Droid Control Ship,Normal,Condition:Near MintNear MintLightly Played,Legendary,122/264,$3.50,Quantity:1123456789Add To Cart
Select table row 1098,,Vuutun Palaa - Droid Control Ship (Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,632,$3.10,Quantity:1123456789Add To Cart
Select table row 1099,,Vuutun Palaa - Droid Control Ship (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,878,$4.76,Quantity:1123456789Add To Cart
Select table row 1100,,Vuutun Palaa - Droid Control Ship (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,386,$4.95,Quantity:1123456789Add To Cart
Select table row 1101,,Warrior of Clan Ordo,Normal,Condition:Near MintNear MintLightly Played,Common,164/264,$0.12,Quantity:1123456789Add To Cart
Select table row 1102,,Warrior of Clan Ordo (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,674,$0.17,Quantity:1123456789Add To Cart
Select table row 1103,,Warrior of Clan Ordo (Hyperspace Foil),Foil,Near Mint,Common,920,$0.50,Quantity:1123456789Add To Cart
Select table row 1104,,Warrior of Clan Ordo (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,428,$0.68,Quantity:1123456789Add To Cart
Select table row 1105,,When Has Become Now,Normal,Condition:Near MintNear MintLightly Played,Uncommon,245/264,$0.12,Quantity:1123456789Add To Cart
Select table row 1106,,When Has Become Now (Foil),Foil,Near Mint,Uncommon,755,$0.14,Quantity:1123456789Add To Cart
Select table row 1107,,When Has Become Now (Hyperspace Foil),Foil,Near Mint,Uncommon,1001,$0.66,Quantity:1123456789Add To Cart
Select table row 1108,,When Has Become Now (Hyperspace),Normal,Near Mint,Uncommon,509,$0.63,Quantity:1123456789Add To Cart
Select table row 1109,,Willrow Hood - On the Run,Normal,Near Mint,Uncommon,61/264,$0.13,Quantity:1123456789Add To Cart
Select table row 1110,,Willrow Hood - On the Run (Foil),Foil,Near Mint,Uncommon,571,$0.17,Quantity:1123456789Add To Cart
Select table row 1111,,Willrow Hood - On the Run (Hyperspace Foil),Foil,Near Mint,Uncommon,817,$0.26,Quantity:1123456789Add To Cart
Select table row 1112,,Willrow Hood - On the Run (Hyperspace),Normal,Near Mint,Uncommon,325,$0.18,Quantity:1123456789Add To Cart
Select table row 1113,,With Thunderous Applause,Normal,Near Mint,Common,129/264,$0.17,Quantity:1123456789Add To Cart
Select table row 1114,,With Thunderous Applause (Foil),Foil,Near Mint,Common,639,$0.15,Quantity:1123456789Add To Cart
Select table row 1115,,With Thunderous Applause (Hyperspace Foil),Foil,Near Mint,Common,885,$0.58,Quantity:1123456789Add To Cart
Select table row 1116,,With Thunderous Applause (Hyperspace),Normal,Near Mint,Common,393,$0.24,Quantity:1123456789Add To Cart
Select table row 1117,,Zam Wesell - Inconspicuous Assassin,Normal,Condition:Near MintNear MintLightly Played,Uncommon,29/264,$0.11,Quantity:1123456789Add To Cart
Select table row 1118,,Zam Wesell - Inconspicuous Assassin (Foil),Foil,Near Mint,Uncommon,539,$0.20,Quantity:1123456789Add To Cart
Select table row 1119,,Zam Wesell - Inconspicuous Assassin (Hyperspace Foil),Foil,Near Mint,Uncommon,785,$0.55,Quantity:1123456789Add To Cart
Select table row 1120,,Zam Wesell - Inconspicuous Assassin (Hyperspace),Normal,Near Mint,Uncommon,293,$0.35,Quantity:1123456789Add To Cart
Select table row 1121,,Zam Wesell - Inconspicuous Assassin (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,1112,$2.25,Quantity:1123456789Add To Cart
Select table row 1122,,Zam Wesell - Inconspicuous Assassin (Prestige),Normal,Condition:Near MintNear MintLightly Played,Uncommon,1069,$1.15,Quantity:1123456789Add To Cart
Select table row 1123,,Zam Wesell - Inconspicuous Assassin (Serialized),Foil,Near Mint,Uncommon,1155,$145.00,Quantity:1123456789Add To Cart
Select table row 1124,,Zenuas Shadow Fighter,Normal,Near Mint,Common,217/264,$0.06,Quantity:1123456789Add To Cart
Select table row 1125,,Zenuas Shadow Fighter (Foil),Foil,Near Mint,Common,727,$0.10,Quantity:1123456789Add To Cart
Select table row 1126,,Zenuas Shadow Fighter (Hyperspace Foil),Foil,Near Mint,Common,973,$0.25,Quantity:1123456789Add To Cart
Select table row 1127,,Zenuas Shadow Fighter (Hyperspace),Normal,Near Mint,Common,481,$0.24,Quantity:1123456789Add To Cart
Select table row 1128,,Ziton Moj - Black Sun Bully,Normal,Condition:Near MintNear MintLightly Played,Rare,168/264,$0.71,Quantity:1123456789Add To Cart
Select table row 1129,,Ziton Moj - Black Sun Bully (Foil),Foil,Near Mint,Rare,678,$0.46,Quantity:1123456789Add To Cart
Select table row 1130,,Ziton Moj - Black Sun Bully (Hyperspace Foil),Foil,Near Mint,Rare,924,$1.28,Quantity:1123456789Add To Cart
Select table row 1131,,Ziton Moj - Black Sun Bully (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,432,$1.31,Quantity:1123456789Add To Cart
Select table row 1132,,Ziton Moj - Black Sun Bully (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1119,$2.66,Quantity:1123456789Add To Cart
Select table row 1133,,Ziton Moj - Black Sun Bully (Prestige),Normal,Near Mint,Rare,1076,$1.85,Quantity:1123456789Add To Cart
